	AB	AB_2	AS	AS_2	D	D_2	N	N_2
B03_C2__4_14	0.0	0.0	0.0266808965	0.069984192	9.344983991500001	8.939039652	5.8731323374999995	4.969700961999999
B03_C2__4_15	0.0	0.0	0.0556134865	0.21554605	4.7897115050000005	8.397941452	1.0079944385	1.185503275
B03_C2__4_16	0.0	0.0	0.0	0.018808982499999998	13.789111596000001	14.980945682999998	12.4528676325	10.574737083
B03_C2__4_17	0.0	0.0	0.0	0.1012782005	12.667483071500001	14.319515261500001	11.972338279999999	11.1545714885
B03_C2__4_18	0.0	0.0	0.199383041	0.2972899485	13.55052291	15.203480467999999	12.8282296295	11.858062177
B03_C2__4_19	0.0	0.0	1.043999473	0.5427388565	12.768409959	14.563248826	6.6921354235	9.37577717
B03_C2__4_20	0.0	0.0	0.1933464275	0.514782138	12.5	13.844257737	2.6454701695000002	4.8998241475
B03_C2__4_21	0.0	0.0	0.0154607295	0.1204819275	13.829622758	13.087942320499998	4.3869820655	3.4209278060000003
B03_C2__4_25	0.0	0.0	4.2446187890000004	8.0960403005	15.288674311000001	11.327096383499999	14.440421108999999	8.5171979525
B03_C2__4_26	0.0	0.0	7.1668822765	7.8121053295	15.291073739	15.508966911000002	0.58538163	0.5288582975
B03_C2__4_27	0.0	0.0	7.598529317000001	6.5538301005	7.224408179	9.241498895	0.16125911099999998	0.279278173
B03_C2__4_28	0.0	0.0	2.1611508935	1.0916756790000002	25.756402813	25.059168351500006	13.153990065	16.360245137
B03_C2__4_29	0.0	0.0	2.512290341	0.8573844825	26.814632735500005	27.9086296245	10.4937825335	17.2682452855
B03_C2__4_30	0.0	0.0	0.1200295455	2.017113138	40.2806844765	31.0310012205	26.357257171	20.262653263
B03_C2__4_31	0.0	0.0	0.263141005	1.5603203715	46.190873499999995	28.892964059999997	32.1609652785	16.7121205
B03_C2__4_32	0.0	0.0	3.5048290105	6.5772342265	19.0578873835	23.4043331335	10.17736743	11.065435873000002
B03_C2__4_7	0.0	0.0	8.7321096905	9.4630890155	12.5095597075	11.056179479499999	17.52430897	14.371387568500001
B03_C2__4_8	0.0	0.0	1.055408971	1.035068859	10.317849911	10.214858504	6.40608701	7.363153001
B03_C2__4_9	0.0	0.0	0.1253839885	0.2898177855	10.4507554385	9.769810521499998	6.758196978499999	5.3650342030000004
B03_C2__5_10	0.0	0.0	0.12846590300000002	1.0425292615	8.8614709345	11.1390574595	5.082432288	6.664277151
B03_C2__5_11	0.0	0.0	1.1940686785	0.5686620595	13.3818938605	11.382563516	12.359521332	8.598916124
B03_C2__5_12	0.0	0.0	0.250586479	0.14495914199999999	8.285348688	9.61989917	5.043719343499999	6.024142753
B03_C2__5_13	0.0	0.0	0.012723455500000001	0.1865174525	11.050321267	9.091550289	6.2822062469999995	4.374539584
B03_C2__5_14	0.0	0.0	0.1446398185	0.048160143	8.043108338	8.071360768	2.6120249575	3.159026188
B03_C2__5_15	0.0	0.0	0.1238164605	0.22401756150000002	11.150764749	10.6637757305	2.7276037874999997	2.304951778
B03_C2__5_16	0.0	0.0	2.995315695999999	1.602189307	12.786171406000001	11.668453193	7.313452529999999	4.7740856229999995
B03_C2__5_17	0.0	0.0	0.0	0.021575689	11.063701115499999	10.743033542000001	7.5594678135	7.4610392845
B03_C2__5_18	0.0	0.0	0.0	0.1017025765	12.1813031165	12.030096429	6.285889289	7.163439807
B03_C2__5_19	0.0	0.0	0.454316002	0.284674258	16.0177940435	14.825617572	8.307041898	8.1598842635
B03_C2__5_20	0.0	0.0	0.0	0.37967289749999994	13.483762670499999	14.5530752715	2.8052166055	4.2300770395
B03_C2__5_21	0.0	0.0	6.756654281	6.2080011785	15.773109881	15.720676768	4.144232957	4.3411823185
B03_C2__5_23	0.0	0.0	18.002069203500003	19.4856269805	12.995746637499998	11.600271616499999	1.293252098	4.0162403805
B03_C2__5_24	0.0	0.0	27.2332670645	16.29382952	12.673956262	12.8315214145	1.5208747515	0.940804014
B03_C2__5_25	0.0	0.0	4.503238421	5.364277499	21.0191861175	14.1503722985	23.7657338385	11.9082571585
B03_C2__5_26	0.0	0.0	6.692913385999999	7.604066723999999	14.6559397465	14.485179013	0.6812735365	1.3432308235
B03_C2__5_27	0.0	0.0	10.747635031999998	8.057388461999999	15.16631065	12.479568981	1.635642356	0.469913433
B03_C2__5_28	0.0	0.0	2.2509736615000002	2.3080248495	14.977886329	13.680030741500001	8.561621229500002	8.060874856
B03_C2__5_29	0.0	0.0	0.209063933	0.253929265	11.265848395	12.115579307500001	9.8226328565	9.457620367499999
B03_C2__5_30	0.0	0.0	0.084237482	1.325245216	11.506840084	12.016829037499999	11.6550980525	11.2865749425
B03_C2__5_31	0.0	0.0	0.005764353000000001	0.039142007	12.341480286	13.1951264645	8.975097994	10.406792206
B03_C2__5_32	0.0	0.0	0.00671727	0.264293242	11.033116141499999	16.608483731	8.373077181500001	9.7648531155
B03_C2__5_33	0.0	0.0	3.843662276	7.4468275085	11.768516518999999	16.687501116	5.045706471	9.952318874
B03_C2__5_7	0.0	0.0	54.75740204499999	35.7659000975	6.5776254355	6.4474967025	15.075941138500001	13.669209153
B03_C2__5_8	0.0	0.0	7.362213919	9.6032599225	13.367001401	12.569730955	11.673867351999998	12.898047533
B03_C2__5_9	0.0	0.0	0.9684147795	0.9173978730000001	9.407032181	10.002760184	4.9672228845	9.179063281000001
B03_C2__6_10	0.0	0.0	0.8678690565	0.6337864289999999	13.716288799500001	16.406581523	14.9036015155	17.8480007665
B03_C2__6_11	0.0	0.0	0.190737159	0.3818391045	9.2467225445	10.996835443	6.3722329680000005	7.691704153
B03_C2__6_12	0.0	0.0	0.0737463125	0.19534396650000002	11.6819621985	10.385451909	7.997377909	6.6208850219999995
B03_C2__6_13	0.0	0.0	0.0300782035	0.447800774	9.319229998	9.675028025500001	5.5845197515	5.1512156314999995
B03_C2__6_14	0.0	0.0	0.0	0.0085400745	9.7396639715	10.5491267775	4.5530133605000005	3.579002804
B03_C2__6_15	0.0	0.0	0.052396255499999995	0.6876062545	7.520609194	8.8656600855	1.4670951515000001	2.1831709
B03_C2__6_16	0.0	0.0	0.0352270545	0.0262216925	7.4905527444999995	8.9415971395	1.9310830719999998	2.83909416
B03_C2__6_17	0.0	0.0	0.08636175199999997	0.28259894950000003	10.090507116000001	10.214390931499999	6.394224126	6.751953375
B03_C2__6_18	0.0	0.0	0.0	0.8195762600000001	8.6883876355	10.819910440000001	4.7445001389999995	5.7311856705
B03_C2__6_19	0.0	0.0	0.724041988	0.240482167	19.558618945	14.790404761500001	10.436954597	8.388318579
B03_C2__6_20	0.0	0.0	1.010007982	0.48321885350000005	14.24448947	12.831978116	2.6155829805	2.561886583
B03_C2__6_21	0.0	0.0	0.6850708809999999	0.551516304	16.5502272265	14.3482013545	3.8051956860000002	3.0794212735
B03_C2__6_22	0.0	0.0	0.064479955	0.0156317965	15.8452481075	18.2919204005	4.112699748	4.781970422
B03_C2__6_23	0.0	0.0	2.5228332375000004	10.426952556	13.367822699000001	16.799893418499998	1.194353963	2.22175201
B03_C2__6_24	0.0	0.0	22.333998123	14.3865167895	14.215743781999999	11.6881430285	1.8799859225	1.0966652715
B03_C2__6_25	0.0	0.0	4.741688982	5.225107597	15.106785971	12.444186534	14.979426556	10.48325999
B03_C2__6_26	0.0	0.0	6.556600982500001	6.416231989	12.4533996095	14.781413004000001	2.3285401505000003	3.008960388
B03_C2__6_27	0.0	0.0	6.502500962000001	7.4419045215	9.737719636	11.057085122499998	0.115429011	0.23601288199999998
B03_C2__6_28	0.0	0.0	5.7716817385	6.543074437	11.4826728165	12.0854520925	0.154761182	1.0236757445
B03_C2__6_29	0.0	0.0	0.7349389275	1.0267804539999998	16.0409909595	16.151593193	9.574908564000001	9.8537258665
B03_C2__6_30	0.0	0.0	0.1138519925	0.15700980199999998	16.157495255999997	16.716208594	9.2884250475	9.920580479
B03_C2__6_31	0.0	0.0	0.0	0.10594350699999999	12.4334148025	13.021142970500001	4.267719496	5.1615066845
B03_C2__6_32	0.0	0.0	0.5950920245	0.4691567285	11.383435583	11.728918215500002	10.7147239265	9.459561717
B03_C2__6_33	0.0	0.0	0.0203128175	0.30216704000000005	22.794366578499996	18.17448294	18.684406527	14.4570873405
B03_C2__6_8	0.0	0.0	43.7061258775	37.581387014	6.4648707025	7.9527805985	11.162776743999999	15.053610895499999
B03_C2__6_9	0.0	0.0	2.9622867215	4.718578079	9.2677705725	9.945768875	10.898444878500001	9.509255341000001
B03_C2__7_10	0.0	0.0	2.0312678305	3.7775344134999997	15.083304804	13.845183469999998	15.8507360495	15.205788984999998
B03_C2__7_11	0.0	0.0	0.8541282865	0.2868094825	9.9201697095	12.338924532	10.7547591135	11.708895172000002
B03_C2__7_12	0.0	0.0	0.7626545295	0.32915996599999997	11.655083338499999	11.61378564	4.6927855339999995	5.492011483000001
B03_C2__7_13	0.0	0.0	0.0	0.099644434	8.9380427815	10.368756093000002	5.6828116805	5.4481848945
B03_C2__7_14	0.0	0.0	0.0	0.0	12.2334524835	9.843987194499999	7.5249599405	4.596215411999999
B03_C2__7_15	0.0	0.0	0.9737023690000001	0.7542941085	8.985662807499999	7.5099819195	1.778731887	2.0255763145
B03_C2__7_16	0.0	0.0	0.0	0.0315632415	8.1367560905	8.133751626	2.5246685165000002	3.496824547
B03_C2__7_17	0.0	0.0	0.206378987	2.0831415575	8.191369606	9.2981939355	3.3395872419999995	2.56181306
B03_C2__7_18	0.0	0.0	0.9799744355	0.5265210610000001	7.733276523	9.172149494500001	0.4260758415	1.5244522820000002
B03_C2__7_19	0.0	0.0	0.23575508050000002	0.1599753135	11.020719882999998	11.384233093	0.8035595695	1.373189112
B03_C2__7_20	0.0	0.0	0.0	0.0654815955	15.287372694	11.8189914085	3.2511929349999997	2.7493539150000004
B03_C2__7_21	0.0	0.0	0.0	0.188692133	15.494482470000001	12.517716569000001	4.085766168	2.4828810985
B03_C2__7_22	0.0	0.0	0.0	0.0	12.733874133499999	15.767719093	4.157398927	4.1812837005
B03_C2__7_23	0.0	0.0	10.282940538	14.957065522	17.228715590500002	18.661719868	0.9069425815000001	2.8016302655
B03_C2__7_25	0.0	0.0	2.7019890865000002	4.696670347	2.7723992255	9.5858271835	1.7074458719999999	7.215701086999999
B03_C2__7_26	0.0	0.0	4.749609295499999	5.227407456	17.347285452	13.925207483	6.767683630999999	5.751877222999999
B03_C2__7_27	0.0	0.0	7.125397213499999	5.576911435	19.836225862	14.076971971999999	0.5469322905	0.737030087
B03_C2__7_28	0.0	0.0	10.356743237	8.849801858	14.937800303	12.024134347	0.6976897255000001	0.7665822130000001
B03_C2__7_29	0.0	0.0	4.0042223785	4.868338339	11.0168895145	11.563176642999998	2.5017593245	3.3474191520000005
B03_C2__7_30	0.0	0.0	2.317750899	2.533174414	14.0274599545	13.112435439000002	9.0781301075	7.454112038
B03_C2__7_31	0.0	0.0	0.3716967825	0.34369797550000003	16.929838841	14.391681435	6.8804601445	6.636995864999999
B03_C2__7_32	0.0	0.0	0.0	0.0576340405	8.161143164	11.669246476000001	3.4113779685	7.7723620075
B03_C2__7_33	0.0	0.0	0.0	0.2972269795	19.9702541915	17.883842708499998	14.254326663	12.192892899500002
B03_C2__7_9	0.0	0.0	21.5329592405	25.187617947	9.246469754	7.587372178500001	6.0276253315	6.1478707375
B03_C2__8_10	0.0	0.0	7.246507707500001	8.203661669	8.5922447015	7.4525117975	1.8966763005	1.609073532
B03_C2__8_11	0.0	0.0	0.0	0.903453657	17.829175523	14.091139309999999	19.515605772500003	13.355372126999999
B03_C2__8_12	0.0	0.0	0.0	0.8176109174999999	8.130103883	10.5657351025	5.071940448	4.311657242
B03_C2__8_13	0.0	0.0	1.3892389115	0.630867855	12.068422379	12.7239384965	4.344128024	4.185671071
B03_C2__8_14	0.0	0.0	0.0	0.1496438055	6.8276889574999995	8.6104905225	1.994155063	4.055838919
B03_C2__8_15	0.0	0.0	2.1926771545	1.4122026605	7.5525546425000005	9.489250525500001	0.4246136715	2.1661173815000003
B03_C2__8_16	0.0	0.0	0.057891308999999995	0.356269086	10.735219625	9.7174848655	8.9984803535	5.8976373735
B03_C2__8_17	0.0	0.0	0.5113477165	0.9517865505	6.836648921	8.964823771999999	2.588260017	3.3147830305
B03_C2__8_18	0.0	0.0	0.0	0.0	5.126106688499999	7.831669553499999	0.8369912950000001	1.9590335195000002
B03_C2__8_19	0.0	0.0	0.075429621	0.3804181375	10.727403909	9.701468478499999	0.29843893499999996	1.159791737
B03_C2__8_20	0.0	0.0	0.0610966855	0.1027941315	10.065678937000001	10.351369031	0.7407973114999999	0.48032894150000005
B03_C2__8_21	0.0	0.0	0.0	0.1826644905	12.0689655175	11.147170091	3.387912171	1.8192270605
B03_C2__8_22	0.0	0.0	0.0	0.013708316000000002	16.6121017245	17.2681490885	3.6509792460000003	3.0208799295000004
B03_C2__8_23	0.0	0.0	25.6417462995	18.662533759	19.1305977145	16.84799288	4.056586097	2.1160692365
B03_C2__8_24	0.0	0.0	4.8613182225	5.4032409345	4.733074858	10.455837578	1.3152400835	6.465996162
B03_C2__8_25	0.0	0.0	6.001795704499999	9.489250525	5.259341115	6.6255699185	0.2071966295	0.8333191034999999
B03_C2__8_26	0.0	0.0	2.9676367585000003	3.7734615609999995	12.981523971	14.8752106455	5.0688322665	8.978586786
B03_C2__8_27	0.0	0.0	5.4863251785	5.2981298835	12.028595789	14.022671961	0.45910670949999993	1.975790957
B03_C2__8_28	0.0	0.0	8.265499725	9.5448874995	10.989044617000001	10.274600574499999	0.183609768	0.3036087355
B03_C2__8_29	0.0	0.0	11.3889275285	10.3973071965	11.096814578	11.822559858999998	0.5807483655	1.8101811030000001
B03_C2__8_30	0.0	0.0	1.3287825565	1.8529996025000002	12.330174299	13.345252284	6.3788190075	6.295589988
B03_C2__8_31	0.0	0.0	0.1423795965	0.1066474345	16.231273987999998	13.0278664375	7.722545499500001	6.0535845815
B03_C2__8_32	0.0	0.0	0.0	0.0130025485	13.047536981	13.410828522000001	6.559672555	8.390977965
B03_C2__8_33	0.0	0.0	0.0	1.137129512	18.1893581725	14.632999482999999	12.737654715	9.514741147999999
B03_C2__8_7	0.0	0.0	30.996919014	21.494567029000002	12.527508802499998	12.7184854345	29.679247359	23.005799613
B03_C2__8_9	0.0	0.0	27.577335759499995	18.978305075	6.899039969499999	9.979958160999999	5.659785405	5.3754553305
B03_C2__9_10	0.0	0.0	1.5624095825	2.9427672685	6.533186736499999	7.4526381715	1.229674209	0.677512561
B03_C2__9_11	0.0	0.0	9.230250337000001	8.531451672500001	6.3970918905000005	7.649655070000001	0.3597661525	1.114531563
B03_C2__9_12	0.0	0.0	0.7956346784999999	1.6994205839999998	12.2515546885	13.908966011500002	8.892208267	8.9032913205
B03_C2__9_13	0.0	0.0	0.0056411125	0.0076243815	12.452755683500001	10.501545669999999	4.755457776	3.2098645635
B03_C2__9_14	0.0	0.0	1.012111697	1.430211358	11.803297073	11.3937470455	6.955814736000001	5.3636302245
B03_C2__9_15	0.0	0.0	0.8687776735	0.5524634435	10.968737421	10.3634237915	1.8113511335	2.7219733894999996
B03_C2__9_16	0.0	0.0	0.0	0.0	6.8914438875	8.917147760999999	6.344783805	6.2897661275
B03_C2__9_17	0.0	0.0	0.6090660984999999	0.426882125	3.8973573855	5.7089350845	1.7806030755000002	2.2971492125
B03_C2__9_18	0.0	0.0	0.0	0.083933068	8.742251101499999	8.554029680500001	2.1510194935	2.578709574
B03_C2__9_19	0.0	0.0	0.113808801	0.106558397	10.7865452705	9.339026818499999	3.0285786545000004	2.0751664489999997
B03_C2__9_20	0.0	0.0	0.15497869050000002	3.4016686529999998	9.1146842305	10.6340882	0.82009557	0.905045689
B03_C2__9_21	0.0	0.0	0.0	1.429804325	11.1186348865	12.165369359	1.801191766	1.5924518284999998
B03_C2__9_22	0.0	0.0	5.199628598	3.5769417035	12.290312597	12.396331497	0.566388115	0.683304074
B03_C2__9_23	0.0	0.0	25.9734488695	17.6489778165	12.7089929455	9.417817529	0.51102594	1.2675347979999998
B03_C2__9_24	0.0	0.0	7.4282639884999995	6.7687652105	57.406743185500005	50.89022672	53.461262554	46.3534328165
B03_C2__9_25	0.0	0.0	7.7480129525	8.8024029365	4.1683838685	6.195876584500001	0.1177509565	0.2523369845
B03_C2__9_26	0.0	0.0	2.9194630874999996	3.902454981	2.090604027	10.780000327	0.936241611	11.351629839000001
B03_C2__9_27	0.0	0.0	3.6373873875	4.1802149355	4.434121621499999	8.228162028	1.385135135	3.4368972170000003
B03_C2__9_28	0.0	0.0	9.5710068085	6.549004492	13.7916490935	11.9194105525	0.515153341	0.7931448565
B03_C2__9_29	0.0	0.0	12.0130102225	9.8121471165	14.221888626999997	13.59295024	3.6778897705000007	3.912722284
B03_C2__9_30	0.0	0.0	1.263066202	2.0534502215	13.7429643525	15.141230924999999	7.196462074499999	7.454081549
B03_C2__9_31	0.0	0.0	0.150790941	0.35806019299999997	8.4755889385	13.243341336499999	4.239217025	7.0048578925000005
B03_C2__9_32	0.0	0.0	0.0	0.020745855	18.3099067445	20.243805288	9.1431274495	10.396992681
B03_C2__9_33	0.0	0.0	1.2182587665	5.615098851500001	6.0943168075	12.3247505585	0.5622732770000001	5.0073302305
B03_C2__9_7	0.0	0.0	10.0430297345	14.126544669000005	17.1484525845	14.31291782	34.917526342	26.6702680805
B03_C2__9_8	0.0	0.0	6.0123358985	7.862816585	16.8854685375	19.5745595185	22.210276143	25.93398672
B03_D2__10_10	0.0	0.0	9.173380494	9.6031400615	11.6656841555	11.041797637	2.7084561474999997	3.323016909
B03_D2__10_11	0.0	0.0	0.530809414	1.2100803525000001	14.792450710999999	13.442979754500001	6.569117564499999	7.8388293430000004
B03_D2__10_12	0.0	0.0	0.0	0.0143773835	13.2784052335	13.656244325	5.1718817505	4.2246806705
B03_D2__10_13	0.0	0.0	0.0	0.21219246449999998	11.081862887	11.376670299	7.6193231125	6.073292424
B03_D2__10_14	0.0	0.0	0.120404088	0.7365814085000001	7.9143662635	8.1486542265	2.402208387	1.4532359765
B03_D2__10_15	0.0	0.0	1.2846835220000001	1.7041601135	9.400481023	10.033044256	4.5550536755	4.1925801934999996
B03_D2__10_16	0.0	0.0	0.0	0.074149298	11.6415192505	9.340393636000002	2.3510665975	1.592597966
B03_D2__10_17	0.0	0.0	1.213028599	0.35654455700000004	10.092275727499999	9.624479267000002	0.7913713025	0.8539279200000001
B03_D2__10_18	0.0	0.0	0.0	0.23388924399999997	11.1743087155	9.848044628	0.48419087650000003	0.5164448835
B03_D2__10_19	0.0	0.0	19.0881929845	10.502893359	18.4187230275	14.608018737999998	1.394268009	0.8542298154999999
B03_D2__10_20	0.0	0.0	11.4840621915	13.337992344	12.739847122	17.2288959405	0.7981904215	1.4562556665000002
B03_D2__10_21	0.0	0.0	34.499839176500004	20.303652542000002	15.464779672	15.456412171	4.3872627855	1.928162529
B03_D2__10_22	0.0	0.0	9.480868872000002	10.631139488999999	15.571442806	30.539661099999996	10.312873655	24.431483300500005
B03_D2__10_23	0.0	0.0	9.831519464	8.8540530835	7.796149016499999	24.482059702500003	3.2649644205	19.8363116235
B03_D2__10_24	0.0	0.0	4.986910995	7.2856123175	6.4214659685	4.856225145	1.062827225	0.5493525035
B03_D2__10_25	0.0	0.0	5.128927275000001	5.187138323999999	28.767680561000002	22.812830564499997	26.677306296500003	21.861582975999998
B03_D2__10_26	0.0	0.0	6.168640788	4.804403977	6.9250615689999995	8.467410282500001	0.48082561300000004	1.4566889365
B03_D2__10_27	0.0	0.0	12.5592284965	10.564205014999999	14.309604772	13.1999173325	0.2146161995	0.5890052355
B03_D2__10_28	0.0	0.0	1.8508967969999999	2.279082185	17.1107672915	18.392839579000004	7.6958340495	8.533912237
B03_D2__10_29	0.0	0.0	0.6982663735	0.7061013305000001	15.406576775	14.116049931	6.6524490919999995	5.5173238165
B03_D2__10_30	0.0	0.0	0.0	0.212078512	18.1762935525	17.5228091155	9.3587220745	8.0041846365
B03_D2__10_31	0.0	0.0	3.0458611565	3.4230263665	16.1018016885	16.8244026905	9.169081516999999	8.478311297
B03_D2__10_5	0.0	0.0	29.340322168499995	32.446640565500005	20.816287394499998	15.492390755	34.335847609	25.5312263195
B03_D2__10_6	0.0	0.0	14.1009427455	14.2053813945	22.927684525	20.794901539500003	30.438031731499997	27.288931642999998
B03_D2__10_7	0.0	0.0	8.8049550645	9.2232426015	10.754189944	12.6170471795	11.880616953999999	13.4730133915
B03_D2__10_9	0.0	0.0	0.30026562	2.1150917345	8.6210878855	8.332265824	0.0	0.6141736765
B03_D2__11_10	0.0	0.0	1.4511581625	2.8454859294999997	8.7235336395	10.278271786000001	0.0	0.203996234
B03_D2__11_11	0.0	0.0	3.6316256375	3.87710113	10.5483477485	10.530449159500002	0.0027722334999999996	1.11049876
B03_D2__11_12	0.0	0.0	0.15912124	0.5376750275	13.9616055845	12.7625415535	5.071347911	4.5066485345
B03_D2__11_13	0.0	0.0	0.5217211635	0.44000872300000005	11.4055478075	12.6973945835	5.883568366	4.7169448255
B03_D2__11_14	0.0	0.0	0.215129895	0.407972802	11.464517183000002	10.503966402	1.5658188549999998	2.9831344580000003
B03_D2__11_15	0.0	0.0	0.9229065399999999	0.320321367	7.7216513875	10.0740696495	1.898111118	3.2495071980000003
B03_D2__11_16	0.0	0.0	0.0	0.1407252765	8.413446234	10.135312765999998	3.5430063030000003	2.931261115
B03_D2__11_17	0.0	0.0	0.0	0.216510379	11.1366897875	10.711412145	2.532288926	1.9778515730000001
B03_D2__11_18	0.0	0.0	0.0870069605	0.23627538850000002	12.676914153	11.255106253000001	1.0817865430000002	0.94367821
B03_D2__11_19	0.0	0.0	0.358197528	1.4405706285	11.875205075	11.3572428505	1.1730285464999999	1.1752549829999999
B03_D2__11_20	0.0	0.0	1.0511622610000002	1.308621096	13.88730629	12.3327834535	1.0511622605	1.9303547415
B03_D2__11_21	0.0	0.0	21.129336141000003	18.416772215	15.801285603499998	13.887740817	0.8118142525	0.7146190255
B03_D2__11_22	0.0	0.0	9.635350074	9.302029162499998	6.165294328	18.089757316	0.1483148365	13.146222086
B03_D2__11_23	0.0	0.0	12.739253216	9.155858906	36.3418351335	32.847840430999995	31.180241158	26.140899306999998
