	AB	AS	D	N
N05_D2__7_23	90.686576969	1164.887157123	62.285950072000006	62.7982944775
N05_D2__7_24	139.14444853700002	1379.4509237710001	5.090331084500001	0.0
N05_D2__7_25	1179.803782846	1367.982251123	2.3902821315000002	1.4355941865
N05_D2__7_26	1058.662280808	1479.0678298069997	12.1575214635	7.969391564
N05_D2__7_27	400.4698160155	1043.5359130559998	18.6295283665	0.40328092950000005
N05_D2__7_28	5316.676490831	1733.7969593519997	16.781941172	11.659192825
N05_D2__7_29	735.243609936	1286.4145812885	12.0274248525	10.6290672455
N05_D2__7_30	1676.1385203055002	1467.8614735709998	10.304929958999999	10.769290303
N05_D2__7_31	5679.981695249	2535.0473006465004	20.450324977	13.191404695500001
N05_D2__7_6	2470.3066074025	2355.838692612	11.180412004	14.5341792
N05_D2__7_7	713.529006608	2449.660988586	8.9040576415	10.23890785
N05_D2__7_8	600.3963454415	1100.1449015375	9.227046363	27.449673844500005
N05_D2__7_9	201.926264625	688.7305585845	16.518254675	5.767518323
N05_D2__8_10	2888.7904448995	1527.6837406825	14.411672909	7.334581773
N05_D2__8_11	368.3925354125	890.5580862234999	13.455887155	10.850257951
N05_D2__8_12	1152.618359814	1248.1078251585	13.874345549500001	6.5265724735
N05_D2__8_13	501.2604494945	993.8754800109999	12.066950783500001	6.3857574925
N05_D2__8_14	2515.7666690104998	1509.3653509394999	11.830269847499999	7.0590535785
N05_D2__8_15	3299.901331455501	1557.572937927	9.039464981	6.515029029
N05_D2__8_16	201.038146461	897.6418937904999	9.497437593	4.3560919160000005
N05_D2__8_17	4639.502123959	1778.6893011835	12.460676743499999	8.3940765745
N05_D2__8_18	1760.6434673859999	1379.6144679734998	12.554339076000002	4.322975366
N05_D2__8_19	404.4395454255	816.269182321	16.1873736235	4.590728674999999
N05_D2__8_20	706.7982679644999	675.2382729605	9.9648300115	4.931613912
N05_D2__8_21	135.6678527835	547.0174462535	12.5223832	1.607520755
N05_D2__8_22	175.3888259305	1066.9495054894999	3.1427439584999997	0.072626436
N05_D2__8_23	1634.0560086485	1572.762667046	31.784660767000002	24.373156342
N05_D2__8_24	210.98504683150003	1051.8171973885	4.385384259	0.0
N05_D2__8_25	517.6125472535	1763.7655997734998	9.876247505	0.8263473054999999
N05_D2__8_26	1311.155789952	1449.9880301385	31.783713622	34.506080065499994
N05_D2__8_27	415.226647165	1498.3521241580002	11.161470999999999	0.7001252855000001
N05_D2__8_28	248.98813949200002	839.3135306890001	8.5844651955	2.2955574420000002
N05_D2__8_29	1154.8296179255	1326.0063062365	13.9998414965	7.1683309555
N05_D2__8_30	553.255728234	1303.0887868905002	12.9991533795	11.7856638915
N05_D2__8_31	5089.5628267315	2005.6653137525	14.654314371000002	11.4845723915
N05_D2__8_32	502.77666527350004	1433.3093993165	20.760047752	30.127337843499998
N05_D2__8_7	309.195687031	1126.7178797995	13.245702730000001	9.1217680195
N05_D2__8_8	313.43203769	1218.2549117595001	13.879521259	8.5168286715
N05_D2__8_9	363.74996933349996	736.761316506	10.9933395405	7.83499248
N05_D2__9_10	471.1168191615	1305.283904979	9.3028519695	6.337709371000001
N05_D2__9_11	946.866588112	1218.0003965689998	11.55813632	7.348264897
N05_D2__9_12	254.9928499145	612.3818377505	12.524156384500001	9.357811803
N05_D2__9_13	279.1354421125	745.8773503059999	12.175392306500001	2.107346202
N05_D2__9_14	278.8695401745	746.1978360235	10.644569632	5.5351762085
N05_D2__9_15	455.641295282	953.3572365525	9.8834619955	8.395190024
N05_D2__9_16	218.2753281835	508.1751904685	9.0312190285	6.67740337
N05_D2__9_17	5936.37637822	1286.8704648440003	9.662896264	8.293644888
N05_D2__9_18	290.1458749195	802.4911387459999	12.811063560000001	5.016642891
N05_D2__9_19	1883.9710889649998	1705.212966274	11.6197448865	3.849347121
N05_D2__9_20	1700.8725892615	730.7024451205	13.174243531999998	4.1989475225
N05_D2__9_21	1796.108239934	651.9685391695	11.266820310499998	3.8212772285
N05_D2__9_22	310.4043568275	1426.9581314030002	5.6174387725	0.022130422
N05_D2__9_23	559.817318401	1641.6378655419999	37.092629732000006	24.7869140135
N05_D2__9_24	125.35173994000002	1068.0670913695	16.3260602335	9.4729563615
N05_D2__9_25	270.13865195050005	1650.3656589539999	8.0170575695	0.18123667400000001
N05_D2__9_26	1085.79407784	1451.5059088875	2.7341343195	0.577634011
N05_D2__9_27	3087.2067116325	1725.7403726685	9.410854711999999	2.3913884230000004
N05_D2__9_28	2351.6855279664996	1621.3908624085	18.722609382999998	1.0130038075
N05_D2__9_29	1743.515188782	1196.7038720655	14.701305437999999	5.1223307684999995
N05_D2__9_30	1294.478670712	1035.7846897365	16.881763527	7.3827655309999995
N05_D2__9_31	1469.763412437	1441.0810679914998	12.105571418499999	8.862288601000001
N05_D2__9_32	476.94099897850003	1440.3214883649998	15.2038644175	12.862289176500001
N05_D2__9_8	764.8871798100001	1211.480192335	15.253190613500001	16.6049128585
N05_D2__9_9	1821.089804835	1510.1135502009997	9.7136303605	14.697296170500001
N06_D2__10_1	2187.49095511	2321.5742976369997	12.6119349525	
N06_D2__10_14	148.2225025975	603.9407149835	21.031784369	
N06_D2__10_15	334.758235396	999.282015502	20.852744582	
N06_D2__10_16	330.28489795100006	1675.2785691835002	18.005033173	
N06_D2__10_17	779.2247485104999	1458.4739808675	6.30745376	
N06_D2__10_18	793.0560510270001	1420.865301877	3.6833688700000007	
N06_D2__10_19	556.9157255915	1137.3421382235001	11.353521672000001	
N06_D2__10_2	2142.062835056	1571.452317457	10.1867105985	
N06_D2__10_21	238.577166113	1093.904962769	19.171390664500002	
N06_D2__10_22	1971.8284454754998	819.6308270764999	11.5391646105	
N06_D2__10_23	1718.9456775130002	1432.1631289704999	22.094025277500002	
N06_D2__10_24	4969.9909930985	1875.8882653745	13.309659091	
N06_D2__10_25	941.278140594	1696.866368075	27.659692239500004	
N06_D2__10_26	880.494333164	2679.122463579	27.628486768499997	
N06_D2__10_27	538.5413451719999	2746.2517755205	9.3941525165	
N06_D2__10_3	706.4937844995	1587.1309622465	10.0617601645	
N06_D2__10_4	2581.9851864015	2141.6672431645	11.153647626	
N06_D2__10_5	544.6609556609999	1640.344830517	12.557140245	
N06_D2__10_6	2576.325942436	1728.1217670380001	11.91628574	
N06_D2__11_1	1073.0141462760002	2208.4145961715	19.365418895	
N06_D2__11_12	134.4158307035	597.0621019705	15.605768348	
N06_D2__11_13	956.655085587	617.040689727	28.013199027	
N06_D2__11_14	2150.4007078834998	489.815224318	20.274531627000002	
N06_D2__11_15	198.31432714700003	708.7348691730001	18.828274252	
N06_D2__11_16	348.21922308349997	993.2827966315001	16.380846325	
N06_D2__11_17	465.211857894	1507.1785373234998	4.4037793225	
N06_D2__11_18	154.3721538315	1440.34400449	3.751543845	
N06_D2__11_19	1471.591820347	1505.0424980765001	13.341114381499999	
N06_D2__11_2	1473.4947031390002	1879.9271171809999	14.286268726500001	
N06_D2__11_20	654.507982556	1586.3324242684998	2.3751586964999998	
N06_D2__11_23	509.21959290300003	1416.549902242	21.216803073	
N06_D2__11_24	2582.466769567	1164.4891572770002	23.358599337999998	
N06_D2__11_25	1148.126400231	1688.4292525975	18.3417564605	
N06_D2__11_26	3304.3442494515	2331.0361934334996	24.242883100999997	
N06_D2__11_27	1313.349304743	1939.6170775345	17.0379394365	
N06_D2__11_3	500.1798276285	2101.710595744	11.137729105	
N06_D2__11_4	1951.613331416	1790.623440291	11.07286288	
N06_D2__11_5	5491.533173354001	2104.0641443645	13.193523953499998	
N06_D2__11_6	3846.956451452	1944.0113631479999	8.925664677	
N06_D2__12_1	3763.6698892285003	1844.6407658885	15.639620371500001	
N06_D2__12_11	450.1360714735	838.948918282	25.945378151	
N06_D2__12_12	385.03196679250004	746.592568607	11.617900172	
N06_D2__12_13	3712.4735440844997	1015.2246012819999	15.438856930999998	
N06_D2__12_14	638.3469215595	1148.0595891405	21.509570897	
N06_D2__12_15	714.9834912405	1100.646922119	12.210724365	
N06_D2__12_16	2223.1510705005	1026.531912429	22.301511788	
N06_D2__12_17	581.6552588114998	1518.7084243885001	17.044868489	
N06_D2__12_18	2197.2602352374997	1646.5433075175	10.9635610325	
N06_D2__12_19	1808.9536720954998	1373.910145795	15.642907409500003	
N06_D2__12_2	677.445712385	2063.428192914	15.153457506999999	
N06_D2__12_20	2075.2319900390003	1392.8360273745	6.0278902384999995	
N06_D2__12_21	2588.7847449795004	1302.0189747765003	16.631343459	
N06_D2__12_22	1250.9807376979998	1539.251870308	9.6141207395	
N06_D2__12_23	239.20707820950003	793.9253275785001	19.7297577135	
N06_D2__12_24	467.112121788	1729.918629351	24.7144527385	
N06_D2__12_25	1981.8055919785	1784.4440274595	12.7398419865	
N06_D2__12_26	1438.7466508115	2081.7223169774998	14.235221800999998	
N06_D2__12_27	791.108476831	1591.448151044	20.6309895555	
N06_D2__12_28	666.856950302	3907.990378274	10.2587217165	
N06_D2__12_3	2575.058791155	1692.674776516	9.2947507555	
N06_D2__12_4	2143.00287506	2427.6549884655	10.853265352000001	
N06_D2__12_5	1392.640639206	1423.6570123310003	12.047028506999998	
N06_D2__13_1	1281.2111743495002	1568.5650613785	15.653312571	
N06_D2__13_10	322.92963805750003	780.68283394	4.925013886	
N06_D2__13_11	800.421214874	443.77760149799997	18.197167245	
N06_D2__13_12	2588.4631339730004	986.5157302585	16.224306526	
N06_D2__13_13	1324.359192868	724.31292306	17.498041264	
N06_D2__13_14	254.9761890105	554.40772094	24.679835034	
N06_D2__13_15	319.48957484050004	571.138467211	13.616936685999999	
N06_D2__13_16	160.404282492	1415.8869545375	20.7955742885	
N06_D2__13_17	2458.0181989635003	1376.885817269	15.20677473	
N06_D2__13_19	382.0111426085	1446.504068661	16.332729404	
N06_D2__13_2	2414.585651117	1617.481923066	12.371375116500001	
N06_D2__13_20	2134.569479416	1399.0161948695	6.340876789999999	
N06_D2__13_21	621.137566655	1106.29522915	6.550883607499999	
N06_D2__13_22	1992.825527715	1217.738717041	45.4826595975	
N06_D2__13_23	4146.0718396605	1451.384471243	23.542319748999997	
N06_D2__13_24	2830.261838412	1588.8758002915001	20.3302594895	
N06_D2__13_25	386.966517465	1581.5744016135	16.161293268999998	
N06_D2__13_26	778.329634157	1619.9672070025	14.594567096999999	
N06_D2__13_27	333.806126918	1774.9991217645002	19.982194084499998	
N06_D2__13_28	1691.468705968	2278.8267982635	21.581755413499998	
N06_D2__13_3	963.2614447105	2237.517705215	11.858767976	
N06_D2__13_4	1770.9962314195	2119.784439187	12.791588625500001	
N06_D2__13_5	1154.9889499654998	2416.1039684425004	13.493780422	
N06_D2__14_1	777.1065715249999	4775.5573314275	8.362989324	
N06_D2__14_10	1082.246901905	620.7912171649999	12.827354482	
N06_D2__14_11	228.30627228650002	764.7041249	14.486491855499999	
N06_D2__14_12	156.80359032249999	610.8325530264999	17.7675033025	
N06_D2__14_13	138.872733256	539.6038568075	21.718998059500002	
N06_D2__14_14	248.8810460665	617.3613020590001	12.798074819499998	
N06_D2__14_15	2289.1875278414996	848.477362997	20.3430374595	
N06_D2__14_16	2136.5824098805	1742.8899341335	5.6674037005	
N06_D2__14_17	2456.2354532275	1659.7136735435	13.5675381265	
N06_D2__14_18	5002.461138664	1153.4010126735002	13.801871440000001	
N06_D2__14_19	227.995458354	1885.4315695965001	16.685003851	
N06_D2__14_2	3818.1178166255004	1532.9644158615001	13.1828878805	
N06_D2__14_20	1330.8135098185	1805.428054173	6.0254924685	
N06_D2__14_21	1582.6209881155	1552.7990229735	8.505186089	
N06_D2__14_22	1841.4985867135001	1259.188805484	3.469795307	
N06_D2__14_23	806.6696053105	1607.740326066	22.7053393475	
N06_D2__14_24	284.135176839	990.4178576415	18.165914740999998	
N06_D2__14_25	1658.8165944950001	1036.586371418	17.2792994605	
N06_D2__14_26	3196.325713439	1929.504017251	14.015322217000001	
N06_D2__14_27	2054.727050705	2590.648590653	18.3277027025	
N06_D2__14_28	277.85487280999996	2433.59029569	24.882455979	
N06_D2__14_3	728.314953238	2323.8571954625	7.432703897000001	
N06_D2__14_4	3725.4521724495	3241.93769027	16.524724081000002	
N06_D2__14_5	367.04825341749995	2394.7976807689997	16.950039236000002	
N06_D2__14_9	328.4615345555	1134.0085180175	9.513323056499999	
N06_D2__15_10	1195.3182064035	494.590995694	9.229103915500001	
N06_D2__15_11	2249.449772334	1041.5521508425	18.392694063999997	
N06_D2__15_12	1134.8056094244998	156.67377825149998	15.846435494000001	
N06_D2__15_13	226.7120374795	875.8493695365	15.7361820715	
N06_D2__15_14	2407.4256578775	1410.7337714085	17.370366222500003	
N06_D2__15_15	315.6658332825	1014.58389855	11.0960192245	
N06_D2__15_16	854.7669598960002	1003.0908464305	10.331576636000001	
N06_D2__15_17	140.4705046945	357.6918264735	12.1813193095	
N06_D2__15_18	178.558089622	647.9169520975	15.761498790000001	
N06_D2__15_19	256.1382934225	1256.4407245305	12.151240035499999	
N06_D2__15_2	671.2299236645	3220.787981328	10.892236385	
N06_D2__15_20	1668.1382413914998	1391.3939242800002	4.3095294394999994	
N06_D2__15_21	427.9031042395	1795.1930461395	7.504742774	
N06_D2__15_22	393.49026651350005	1364.544632068	7.821629368	
N06_D2__15_23	4077.8697994715	1292.810821163	20.4568172735	
N06_D2__15_24	874.4512471769999	1670.3987241895	12.3094472675	
N06_D2__15_25	1137.2585064295	1446.2381010385	20.1943844495	
N06_D2__15_26	1920.6893899160002	2660.9476053	19.9902933565	
N06_D2__15_27	622.620557611	2775.1487239465	19.614572334	
N06_D2__15_28	1056.3579775389999	1826.30685674	30.084388185999998	
N06_D2__15_3	3204.4204022980007	2744.2973414035	20.240710232500003	
N06_D2__15_4	2960.675920444	2940.5021035689997	16.935636985000002	
N06_D2__15_5	1872.6118099395	1897.0888947260005	20.1543511045	
N06_D2__15_6	854.1376543599999	1793.456832285	13.097011220499999	
N06_D2__15_8	453.6292981595	3093.2876446950004	13.9712539615	
N06_D2__15_9	2052.515937761	315.69562007499997	7.671904713999999	
N06_D2__16_10	247.775942677	493.6484846175	14.6434215725	
N06_D2__16_11	1730.3683806949998	722.3937499044998	15.600935763999999	
N06_D2__16_12	2671.7422669945	1084.6118427820002	18.188999704	
N06_D2__16_13	4757.9725457545	1428.3844001050002	13.584058377999998	
N06_D2__16_14	1702.229729383	607.2706650109999	15.6828193835	
N06_D2__16_15	288.93458011250004	1127.0169939520001	13.261210104	
N06_D2__16_16	3573.4775092914997	1271.4432741655	18.6846126715	
N06_D2__16_17	2289.185585482	1169.638411744	17.3682447525	
N06_D2__16_18	790.158358984	334.2513221105	13.6135441145	
N06_D2__16_19	472.4806924695	799.833884847	17.4651567945	
N06_D2__16_20	1632.6990758665002	1630.2391421109999	10.600343053	
N06_D2__16_21	2791.072117459	1266.9038818714998	8.2593140885	
N06_D2__16_22	2027.6081402085001	1746.611612658	9.981260479	
N06_D2__16_23	1404.3858307385	1913.274121072	4.621309371	
N06_D2__16_24	1483.9160966324998	1630.0775539350002	25.2091032875	
N06_D2__16_25	526.1177834060001	1613.2884765395002	16.962681044500002	
N06_D2__16_27	1213.175419032	2312.937771862	12.238470191000001	
N06_D2__16_28	813.5063889895	2346.1525223025	22.943221321	
N06_D2__16_3	1063.0155988695	2552.004424437	16.046879636	
N06_D2__16_4	3449.9439680145	2811.918126474	20.0527597405	
N06_D2__16_5	3171.4278737484997	2981.454404217	27.559550561500004	
N06_D2__16_6	1607.4830250705	2477.4124182924998	14.312338717500001	
N06_D2__16_8	367.116544998	684.4971504365001	8.9292828685	
N06_D2__16_9	242.8824697835	515.5852658595	8.5320723685	
N06_D2__17_10	120.827759566	490.0042424585	14.4609069975	
N06_D2__17_11	355.9565239945	683.6615872364999	13.382285452000001	
N06_D2__17_12	581.726001764	720.6564223425	12.1538173655	
N06_D2__17_13	258.4066691865	757.4206132845	10.9906103285	
N06_D2__17_14	3799.0166992570003	1814.9265537745	16.731996864499997	
N06_D2__17_15	242.071582574	941.6127167730001	10.839018430000001	
N06_D2__17_16	876.911093137	1172.7708621719999	11.967686710999999	
N06_D2__17_17	742.841368484	924.8690868255001	13.779183941	
N06_D2__17_18	1750.9120866280002	990.4119738340002	9.5910317625	
N06_D2__17_19	4771.8238421645	1287.242086411	15.614967897500001	
N06_D2__17_20	1142.397750562	2041.3247642295	28.260869565	
N06_D2__17_21	155.328894697	1509.3886302635	86.8533139415	
N06_D2__17_22	750.6535613455001	1369.8186354440002	4.9972929075	
N06_D2__17_23	601.8962990625	1683.3739666054998	14.8739774485	
N06_D2__17_24	375.4315730365	1522.2111778735	22.165226782	
N06_D2__17_25	964.1833924800001	2319.455128096	11.2813370475	
N06_D2__17_27	1581.462581572	3084.6437859529997	20.285682649	
N06_D2__17_28	3345.4669934695003	3084.205086026	32.176428055	
N06_D2__17_29	633.467302339	2786.270969565	28.185724963000002	
N06_D2__17_4	975.3460131410001	3588.9178794219997	15.512295082000001	
N06_D2__17_5	1141.6904441745	2430.4375660775004	23.6030745315	
N06_D2__17_6	1423.2265946135	2547.48600476	16.490149186	
N06_D2__17_7	486.157853884	2677.583857986	6.241749952499999	
N06_D2__17_8	1688.3132372310001	590.9232464985	8.910792513	
N06_D2__17_9	178.3500555325	1006.1953771914999	12.8726287265	
N06_D2__18_10	517.724838502	525.386451968	13.870147648500001	
N06_D2__18_11	1517.389621214	1310.0862569405	17.5547958975	
N06_D2__18_12	246.313192506	569.9115688024999	13.123174538999999	
N06_D2__18_13	1838.4710001075	610.8671725505001	8.3383114295	
N06_D2__18_14	132.186997966	973.000346192	15.894186951	
N06_D2__18_15	1608.7621588215	1661.0743687744998	10.204816797	
N06_D2__18_16	250.933514324	1299.4701059734998	16.4147378365	
N06_D2__18_17	605.9976070645	693.8202364880001	13.680781759000002	
N06_D2__18_18	1043.1396701600002	1597.3308114180002	12.939226519000002	
N06_D2__18_19	1646.031842177	1376.5948807500001	17.4377616215	
N06_D2__18_20	1870.1185276935	1937.3253659435	48.702324532	
N06_D2__18_21	388.008820537	1487.167191089	9.7138554215	
N06_D2__18_22	106.60465453400002	1159.0484438435	24.602715978	
N06_D2__18_23	819.3648631135001	1888.502583791	11.682193521	
N06_D2__18_24	1262.7850735115	1761.3539054935	2.5413883239999997	
N06_D2__18_25	1967.2854001709998	2040.3922565005	10.957099188	
N06_D2__18_26	641.9885247440001	1569.8909789524998	21.235421612	
N06_D2__18_27	449.1829929585	1777.9249410675	18.677646496999998	
N06_D2__18_28	1295.124861926	2494.900308271	20.40433925	
N06_D2__18_29	1237.642781395	3222.7243844654995	17.778899545999998	
N06_D2__18_4	1372.8321966684998	4758.328819224	19.437371663500002	
N06_D2__18_5	3371.3188486975	3006.822002871	30.2086310375	
N06_D2__18_6	2690.2130030010003	2387.6330077479997	29.643432716	
N06_D2__18_7	317.4644075235	472.491339711	7.223872536	
N06_D2__18_8	158.512647345	1167.9653739665002	12.1261659775	
N06_D2__18_9	143.9986034635	800.6192766624999	14.124098408999998	
N06_D2__19_10	751.823372447	877.6818851605	17.055263419	
N06_D2__19_11	127.2408450815	346.80965348100005	13.6268819155	
N06_D2__19_12	453.92779646099996	393.3437046365	8.138625477000001	
N06_D2__19_13	129.818924926	1428.5514313630001	7.4243089074999995	
N06_D2__19_14	2495.6240385544997	1046.8166011325	13.485193621499999	
N06_D2__19_15	577.3934622925	1053.6086530205	11.885368033999999	
N06_D2__19_16	472.2449008645	826.793960105	16.451612903	
N06_D2__19_17	209.989387605	619.826737579	10.0846671305	
N06_D2__19_18	1614.1919421950001	1076.582957674	16.7723631505	
N06_D2__19_19	4950.198882307501	1542.9278765899999	15.004195510999999	
N06_D2__19_20	1288.3156135374998	1797.6634721270002	6.0402684565	
N06_D2__19_21	644.5001166069999	1475.6064351725	30.353225099	
N06_D2__19_22	435.3565751785	1277.486179696	78.0727792435	
N06_D2__19_23	529.956332196	1379.0511752655	7.132009345999999	
N06_D2__19_24	1516.620682219	1972.4422131945	7.075069311	
N06_D2__19_25	864.0772544689999	1558.18540402	27.954884415000002	
N06_D2__19_26	551.7051519365	1854.0098905090001	20.193541488499996	
N06_D2__19_27	757.2696478314999	2841.5416285105002	16.532384639500002	
N06_D2__19_28	1794.5898892665	2548.0689345695	20.870291141	
N06_D2__19_29	324.6441833675	2550.5868552635	24.857995571	
N06_D2__19_5	248.08111557499998	1835.8673475824999	56.92463377	
N06_D2__19_6	1254.230992299	3897.3593577505	19.751395231	
N06_D2__19_7	641.269847648	857.7729923925	11.0271903325	
N06_D2__19_8	616.867454789	1177.596956169	16.043438172	
N06_D2__19_9	3528.2991525630005	457.2082597425	16.250733999	
N06_D2__1_10	3342.3868613894997	1121.7216466275	14.096548432999999	
N06_D2__1_11	3215.9625939695	1151.7227711245	12.9538995895	
N06_D2__1_12	1092.628136679	1072.2084428695	11.8542318425	
N06_D2__1_13	1540.8737916464997	1785.6625319774998	17.315175097500003	
N06_D2__1_14	817.8484030175	1530.7231387900001	16.752905588	
N06_D2__1_15	3513.0159710584994	937.661423277	22.6870121895	
N06_D2__1_16	866.1585732015001	658.329689233	16.928056898	
N06_D2__1_17	4405.0029430415	1028.4497224689999	20.2300027935	
N06_D2__1_18	363.48345595550006	1098.3091454649998	12.103012103000001	
N06_D2__1_8	210.24457498050003	1057.959651276	9.361161524500002	
N06_D2__1_9	667.6844713309999	605.888352163	15.241369431000003	
N06_D2__20_10	465.84879906599997	445.3319364345	14.984306975500001	
N06_D2__20_11	191.3911787665	457.18915827349997	16.15547573	
N06_D2__20_12	304.301522702	382.6717142475	10.830846698999999	
N06_D2__20_13	2053.0604108635002	1734.2333008195	13.073558293000001	
N06_D2__20_14	2329.842623815	1299.0673186484998	10.440873059	
N06_D2__20_15	1458.9725311345	1992.4309997315002	15.1223271045	
N06_D2__20_16	569.9351829565	842.1722007635	14.058355438	
N06_D2__20_17	4421.24189399	1242.2361195585	14.727272727	
N06_D2__20_18	171.89936467450002	1130.4643241265	13.900862069000002	
N06_D2__20_19	365.87250870350005	687.224913049	15.154719500999999	
N06_D2__20_20	551.8034088405	1725.6042392395	17.910790047	
N06_D2__20_21	1496.2185230769999	1590.7084147515	79.851668727	
N06_D2__20_22	461.90839855799993	1697.825249434	41.2218495445	
N06_D2__20_23	299.8040004055	1540.2330423135	8.394931362000001	
N06_D2__20_24	2081.8435135485	1530.640101581	6.0953814315	
N06_D2__20_25	379.4502081995	1655.697449944	34.041428873	
N06_D2__20_26	1066.599053116	1468.4255763874999	21.754104548	
N06_D2__20_27	422.4185989785	2285.919812924	23.390458545500003	
N06_D2__20_28	3820.8440709854995	2860.0975475845003	17.1145081655	
N06_D2__20_29	893.0190273725	1769.7365969415	28.077616371999998	
N06_D2__20_5	401.08159661900004	2251.4042951075	15.774916115	
N06_D2__20_6	711.6887239514999	1565.5454763520002	12.398475885	
N06_D2__20_7	390.09334992649997	605.476643766	9.8985239855	
N06_D2__20_8	314.2047120715	457.498301944	20.437667096000002	
N06_D2__20_9	191.397712022	1186.5278043185	13.292660380500001	
N06_D2__21_10	1056.9957025424999	695.0118260945001	11.017300321	
N06_D2__21_11	2014.4112974675	1048.546146432	12.9831516355	
N06_D2__21_12	1019.1615398705	669.4771752444999	13.316630424500001	
N06_D2__21_13	5907.740545582	2699.807125728	18.6558863795	
N06_D2__21_14	523.023006609	2191.86619049	15.920551611	
N06_D2__21_15	1658.9810221515	1228.9942722635	10.8301030535	
N06_D2__21_16	2759.7550798185	1815.6635011765	24.182792172	
N06_D2__21_17	1880.5439443364999	693.3836090130001	18.012827481000002	
N06_D2__21_18	1176.142271752	633.4354153865002	27.1803419725	
N06_D2__21_19	376.304824055	1044.379213612	19.554976445999998	
N06_D2__21_20	1144.8306924400001	1798.5635389190002	6.1245929189999995	
N06_D2__21_21	194.170888964	1639.087204809	63.34226251800001	
N06_D2__21_22	233.28380155949998	1360.2556261514999	1.8790678140000001	
N06_D2__21_23	241.78131055850002	1517.7082359515002	12.5857796415	
N06_D2__21_24	4350.394937252	1607.3830539054998	3.1918112140000003	
N06_D2__21_25	430.2512617765	1895.5598821805	19.248528746	
N06_D2__21_26	3060.911516059	1767.2790675340002	28.3390239	
N06_D2__21_27	337.7168511045	1848.6335948985	21.8373043565	
N06_D2__21_28	630.669171166	2079.409993915	23.3764203065	
N06_D2__21_29	948.686226069	2712.8914796565	31.158775365	
N06_D2__21_6	750.7166084075	2272.2690683795	13.581381846	
N06_D2__21_7	5292.2212727535	1746.8956091855	16.1375661375	
N06_D2__21_8	160.966809308	439.748937481	13.3826360045	
N06_D2__21_9	232.43298818650004	1065.5708068525	14.009317360499999	
N06_D2__22_10	126.01292746850001	477.989041374	15.481293843000001	
N06_D2__22_11	343.67725372250004	865.42566587	11.871637915	
N06_D2__22_12	269.95416968899997	646.128447946	12.932038835	
N06_D2__22_13	300.929869506	918.1524230155	16.4482940555	
N06_D2__22_14	218.64638970649997	1019.5062117635	13.836904439	
N06_D2__22_15	1324.6499135975	539.6234430765	16.023364486	
N06_D2__22_16	550.868918927	695.3511338145	17.344357977	
N06_D2__22_17	802.5653784595	430.911341579	20.644231759	
N06_D2__22_18	1547.5617365394999	924.3815259820001	20.693297484000002	
N06_D2__22_19	1560.3389625334999	1004.669602077	42.679278062	
N06_D2__22_21	86.7096137615	739.6034557415	97.501987056	
N06_D2__22_23	308.083122383	1563.8534117615	3.9145723445	
N06_D2__22_24	1878.5048284584998	2007.5818973615	32.365382921000005	
N06_D2__22_25	520.3007732834999	1964.6601913915001	9.586776859499999	
N06_D2__22_26	240.299479839	1784.4917307145	22.622983669	
N06_D2__22_27	2044.6179158095001	1973.6315157084998	21.122075618	
N06_D2__22_28	564.440886484	1844.1512980525	19.5711678835	
N06_D2__22_29	5396.5161482395	1980.6545193635004	27.114355230999998	
N06_D2__22_30	2405.9730034495	3170.9744505959998	27.620013523	
N06_D2__22_6	233.24400906900001	1318.6359930969998	17.238820736	
N06_D2__22_7	190.02111198350002	932.4057726975	20.0798226165	
N06_D2__22_8	507.0887938165001	1119.916212678	22.017018889	
N06_D2__22_9	2380.9442857915	1053.9811097030001	15.335523228499998	
N06_D2__23_10	168.33522784849998	1178.3157629785	16.022290167	
N06_D2__23_11	221.852310886	303.829647821	11.956521739	
N06_D2__23_12	1072.9844092065	514.8174267754999	15.649467031499999	
N06_D2__23_13	267.331179201	1061.772260706	19.007499306	
N06_D2__23_14	1308.4691067254998	739.2544765275001	16.072992701	
N06_D2__23_15	380.4678484715	846.5020797560001	28.375675135	
N06_D2__23_16	1268.6219732989998	409.1232166665	22.977960561	
N06_D2__23_17	465.904894636	476.358567148	17.190512919	
N06_D2__23_18	1731.490230577	725.4992018465	19.89729021	
N06_D2__23_19	231.03270783950003	463.798885965	24.358297243000003	
N06_D2__23_21	69.7199666855	684.167561752	91.68293635299999	
N06_D2__23_22	314.3234068865	792.3942161505	12.206413731	
N06_D2__23_23	474.32370847900006	1160.2341443005	6.583901039500001	
N06_D2__23_24	4814.5906171595	1171.5828743635002	8.287292818	
N06_D2__23_25	1328.8294526645	2091.112186782	22.699983088499998	
N06_D2__23_26	328.017201255	996.1126993534999	24.018294373000003	
N06_D2__23_27	283.9337707215	1405.5918245505	16.0554862245	
N06_D2__23_28	233.98309729	1814.6563455455	19.24539339	
N06_D2__23_29	588.7878602675	1299.0246205879998	9.909380769	
N06_D2__23_5	685.1056736840001	1880.1062706325	14.4154855895	
N06_D2__23_6	236.606902386	1798.8493097694998	14.778102043	
N06_D2__23_7	2676.200706827	1182.353491075	15.3027681665	
N06_D2__23_8	220.117532853	1570.363672984	15.9548751005	
N06_D2__23_9	139.973399443	583.4250303849999	17.275167785500003	
N06_D2__24_10	374.0801479235	306.693391743	16.2731458805	
N06_D2__24_11	336.3403336275	476.00512236649996	16.865417376499998	
