	gene	leverage
23744	Gm43946	0.0011043864069506526
10701	Gm12382	0.001104368013329804
3317	Apol7e	0.0011043587001040578
38841	RP24-397N4.1	0.0011043163249269128
33553	Nop2	0.0011043088743463159
10154	Gm11780	0.0011042249388992786
21654	Gm37849	0.0011041902471333742
8645	Fnta	0.0011041705729439855
36331	Plin4	0.0011041545076295733
10970	Gm12710	0.0011041357647627592
8725	Frmd4a	0.001104129245504737
23320	Gm43496	0.0011041081743314862
24095	Gm44318	0.0011040661484003067
7674	Elmo3	0.0011040340177714825
31748	Mif-ps3	0.0011039846576750278
2754	Adgrf4	0.0011039379751309752
19472	Gm28111	0.0011039306409657001
30583	Krtap10-10	0.0011039020027965307
41034	Sik1	0.0011038660304620862
34551	Olfr196	0.001103862072341144
21246	Gm37374	0.0011037890799343586
1848	7530416G11Rik	0.0011037547374144197
9038	Gem	0.0011036909418180585
43000	Tgtp2	0.0011036331998184323
5758	Clock	0.0011035295901820064
5055	Cct7	0.0011034810449928045
2481	Abhd12	0.0011034792987629771
10021	Gm11621	0.0011034563649445772
37331	RP23-12L5.3	0.0011034494964405894
18869	Gm26763	0.0011034418130293489
18907	Gm26801	0.001103401998989284
20504	Gm31749	0.0011033854680135846
11134	Gm12899	0.001103309215977788
31593	Meikin	0.0011032926850020885
36078	Piga	0.001103279530070722
26381	Gm6083	0.0011032751062884927
3571	Ascl1	0.001103210262954235
6162	Crybb2	0.001103198155760765
2318	AF357341	0.0011031816247850657
17739	Gm25170	0.0011031635804101825
29293	Ifit2	0.0011031072353944182
43073	Timm13	0.0011030210880562663
9766	Gm11320	0.001102952635847032
18532	Gm26365	0.0011029394809156656
18835	Gm26728	0.0011027907021343708
41935	Spata2	0.0011027359869331121
40737	Sema3d	0.0011026986176148057
1058	4930407I10Rik	0.0011024917475879192
32905	Mug2	0.0011024638079106808
19299	Gm27538	0.0011023808037862182
27175	Gm7869	0.0011022903490811586
3361	Arf4	0.0011022313265129924
19895	Gm28884	0.0011021326063200831
17895	Gm25402	0.0011021237587556243
12555	Gm14681	0.0011021227110177279
12317	Gm14379	0.0011020814999938011
29607	Igkv2-95-1	0.0011020645033568144
21533	Gm37714	0.0011020231759175658
10373	Gm12018	0.001102007576264441
31122	Lsmem2	0.0011019745143130422
45200	Vmn2r8	0.0011019102530553937
23908	Gm44115	0.0011018513469025493
23966	Gm44175	0.0011017682263627648
43215	Tmem123	0.0011017413344234228
13338	Gm15634	0.0011017199140042067
23290	Gm43465	0.0011017118813470006
18205	Gm25882	0.0011017007054761052
22860	Gm43028	0.0011016075732186437
31996	Mir344c	0.0011015628697350621
10388	Gm12034	0.0011015500640496612
12777	Gm14943	0.0011014977935701609
28795	Hey1	0.0011014777701348066
24884	Gm45165	0.0011014261981472373
31416	Mark2	0.001101414323784411
29610	Igkv3-10	0.0011013924377039075
46273	Zxdb	0.0011011668248102069
23332	Gm43509	0.001101150643080473
10994	Gm12736	0.0011011013993993402
25358	Gm45640	0.0011010371381416917
8405	Fbxo47	0.0011010051239281893
6480	Cyp3a59	0.0011009594891220331
43609	Tor3a	0.0011009399313479662
39875	Rpl10-ps3	0.0011009231675416231
637	2010016I18Rik	0.0011008523870259523
32726	Mrps12	0.0011008325964212418
34620	Olfr287	0.00110079615842551
16173	Gm22851	0.0011007606517523527
27318	Gm8180	0.0011007486609742045
44272	Twist2	0.0011007286375388503
8741	Frs3os	0.0011006875429302454
2013	9630010A21Rik	0.001100685098208487
37554	RP23-20P15.1	0.001100626541301608
41612	Smo	0.0011005856795236468
14658	Gm18447	0.001100570778362453
10513	Gm12170	0.0011005523847416043
15059	Gm2016	0.001100522349588573
8960	Gatad1	0.0011005111737176776
14072	Gm16568	0.0011004868429154158
26729	Gm6802	0.001100475201383233
18987	Gm26886	0.001100473222322762
41410	Slc4a8	0.001100442954339087
29739	Il18	0.0011004189727827907
21665	Gm3786	0.0011004068655893207
17401	Gm24683	0.0011003544786944985
42941	Tex43	0.0011003261897712946
17707	Gm25127	0.0011003159452229738
26595	Gm6518	0.0011002474930137396
38867	RP24-421G4.5	0.0011002103565260768
23730	Gm43926	0.0011001400416716933
43147	Tm6sf1	0.0011001398088410497
18639	Gm26520	0.0011001251405104995
2138	A530030E21Rik	0.0011000779923051596
34980	Olfr639	0.0011000288650393486
21805	Gm38012	0.00109998625703156
41791	Sntg1	0.0010999540099874139
41639	Smtnl2	0.001099899411201477
44071	Try10	0.0010998948710039258
12315	Gm14376	0.0010998635552823544
40898	Sfpq	0.0010998587822541595
44460	Ugt1a2	0.0010998538928106427
7682	Eloc	0.0010998499346897006
45301	WI1-1203N12.2	0.0010998225770890713
23330	Gm43507	0.0010998219950124621
8482	Fes	0.0010998002253472805
15493	Gm21708	0.0010997932404279709
15847	Gm22360	0.0010997878853231668
41082	Skint3	0.001099766930565238
4532	C8a	0.0010997264180332422
22213	Gm4073	0.0010997210629284382
17243	Gm24451	0.001099688932299614
42288	Stfa3	0.0010996637865900993
7651	Elac1	0.0010996399214491248
5136	Cd5l	0.0010996306082233787
34152	Olfr1181	0.0010996304918080568
24527	Gm44797	0.001099574496038258
18180	Gm25845	0.001099546323530376
17597	Gm24970	0.0010995412012562156
23452	Gm43640	0.0010995302582159638
44889	Vmn1r204	0.0010995060438290238
39600	Rhox13	0.0010994086042046547
42049	Spop	0.0010993810137733817
39002	RP24-553E23.8	0.0010993772884830832
27683	Gm8940	0.0010993584292009473
24364	Gm44632	0.00109933374915272
45130	Vmn2r125	0.0010993093019351363
10145	Gm11767	0.0010992781026288867
1756	5730596B20Rik	0.0010992493480443954
43936	Trim28	0.0010992414318025112
11998	Gm13943	0.001099225482903421
13330	Gm15624	0.0010991590097546577
22430	Gm42602	0.0010991333983838558
14311	Gm17228	0.0010990803129971027
7457	Ear-ps8	0.0010990776354447007
38767	RP24-338A5.4	0.0010990434093400836
39089	RP24-98A23.6	0.0010989081347361207
9919	Gm11498	0.0010988264111801982
40128	Rps12-ps1	0.0010987087152898312
38720	RP24-301O17.2	0.0010986973065882921
43415	Tmem64	0.0010986763518303633
7107	Dnajb6	0.0010986534180119634
39248	Rangrf	0.0010986108100041747
7922	Etfdh	0.0010984347900375724
45217	Vmn2r95	0.0010984230320900679
22302	Gm42474	0.001098305219784379
33231	Ndp	0.0010982936946675181
36850	Prokr1	0.001098229200579226
41106	Slbp	0.0010982005624100566
28159	Gnl1	0.0010981683153659105
39189	Rad23b	0.001098164590075612
29565	Igkv12-49	0.0010981267550960183
23676	Gm43871	0.0010981201194226742
31274	Mageh1	0.001098108827136457
25223	Gm45503	0.0010980921797454357
6535	D030018L15Rik	0.0010980654042214155
31020	Lrrc15	0.0010980496881529689
39077	RP24-92J3.7	0.0010980053339153528
976	4833404L02Rik	0.0010980002116411924
30835	Lhfpl5	0.0010979846119880676
37171	Pttg1	0.0010979210492223501
36857	Pros1	0.001097839092835784
6972	Dhx40	0.001097804051823914
34479	Olfr1498-ps1	0.0010976246558129787
284	1700025H01Rik	0.001097578089684248
121	1700003E24Rik	0.0010975709883496165
5179	Cdc37l1	0.0010974594624713063
19688	Gm28496	0.0010974558535963297
26609	Gm6555	0.0010972846066579223
37532	RP23-198D4.2	0.0010972529416903853
31573	Med4	0.0010972265154123306
17947	Gm25482	0.001097196596674621
4934	Ccdc7b	0.0010971749434247613
38736	RP24-316F13.7	0.0010971375741064548
3159	Ankrd37	0.0010970678413286805
12365	Gm14437	0.0010970658622682095
793	2610028E06Rik	0.0010970295406877995
26756	Gm6872	0.0010970267467200756
15089	Gm20371	0.001097014406695962
8486	Fez2	0.001096995547413826
33927	Odf2	0.0010969808790832758
12204	Gm14228	0.0010969233699142933
14403	Gm17615	0.0010968270944431424
34395	Olfr1414	0.0010967995040118694
33280	Ndufs5	0.00109669694211334
15311	Gm20712	0.0010966799454763532
44946	Vmn1r41	0.0010966775007545948
39250	Rap1a-ps2	0.0010966741247102618
26848	Gm7128	0.0010965876281261444
29574	Igkv13-61-1	0.0010965676046907902
5220	Cdh26	0.0010965134715661407
10817	Gm12510	0.001096509164199233
26312	Gm5947	0.0010964799439534545
34085	Olfr1118	0.0010964438552036881
20405	Gm30414	0.0010964079992845654
22485	Gm42656	0.0010963932145386934
31004	Lrp3	0.0010962815722450614
12889	Gm15091	0.0010962315136566758
25763	Gm4950	0.001096224645152688
41107	Slc10a1	0.0010962131200358272
24469	Gm44738	0.0010961536318063736
35497	P3h4	0.0010961485095322132
11197	Gm12970	0.0010960930958390236
4234	Bod1l	0.001096059218980372
35015	Olfr671	0.0010960346553474665
360	1700037F24Rik	0.0010960334911942482
3327	Apopt1	0.0010959969367831945
3777	Atxn7l3	0.001095986575819552
41423	Slc5a4a	0.001095981104299426
38656	RP24-264F17.5	0.0010959467617794871
25578	Gm45869	0.0010959391947835684
32003	Mir344i	0.0010959148639813066
6071	Cpsf6	0.0010958659695461392
45774	Zfp189	0.0010958438506349921
34210	Olfr1240	0.0010957587510347366
35226	Olfr877	0.0010957338381558657
10501	Gm12158	0.0010957123013213277
32410	Mir8116	0.0010955523466691375
13227	Gm15516	0.0010955006582662463
44576	Usp17la	0.0010954724857583642
15812	Gm22313	0.0010954129975289106
21353	Gm37513	0.0010954071767628193
19626	Gm28388	0.0010954039171338081
27152	Gm7833	0.0010953879682347178
23125	Gm43302	0.001095379120670259
8219	Fam228a	0.0010953485034406185
30601	Krtap2-4	0.0010953318560495973
34527	Olfr170	0.0010952382581308484
11562	Gm13416	0.0010952325537800789
20477	Gm3140	0.0010952275479212403
21490	Gm37666	0.0010952241718769073
32190	Mir6481	0.0010952177690342069
29058	Hoxd3	0.0010951739968732
35406	Os9	0.0010951098520308733
8586	Fkrp	0.001095081795938313
34505	Olfr1542-ps1	0.0010950634023174644
42372	Stxbp3-ps	0.0010950496653094888
23705	Gm43900	0.0010950417490676045
19148	Gm27185	0.0010950035648420453
42591	Taf11	0.0010949993738904595
22688	Gm42855	0.00109496945515275
22364	Gm42534	0.0010948141571134329
19867	Gm28836	0.0010947977425530553
10719	Gm12402	0.001094792620278895
36367	Plvap	0.0010946408146992326
3890	B4galt1	0.001094607636332512
2523	Acad8	0.001094482489861548
32952	Mvb12a	0.0010944786481559277
3481	Arl6ip6	0.001094467588700354
24532	Gm44802	0.0010944640962406993
28907	Hist3h2ba	0.0010944410460069776
36945	Prss33	0.001094332430511713
23796	Gm43999	0.0010943308006972075
24901	Gm45181	0.0010943104280158877
44229	Tuba3a	0.0010943072848021984
36433	Poc1a	0.0010942835360765457
22346	Gm42517	0.0010942543158307672
36625	Ppp1r2-ps9	0.0010942311491817236
39794	Rnf38	0.0010941956425085664
24011	Gm44221	0.001094189123250544
5617	Cirbp	0.0010941724758595228
31	1110004E09Rik	0.0010941624641418457
3362	Arf4os	0.0010941540822386742
17467	Gm24786	0.0010941255604848266
42641	Tas1r1	0.0010940544307231903
40758	Senp6	0.0010939898202195764
45770	Zfp180	0.0010938907507807016
18880	Gm26774	0.0010938718914985657
22596	Gm42766	0.0010938325431197882
33701	Nsd1	0.001093823928385973
30791	Lemd1	0.0010938202030956745
43174	Tmcc3os	0.0010938170598819852
38798	RP24-365A12.1	0.0010938150808215141
39318	Raxos1	0.0010938135674223304
38121	RP23-40D21.3	0.001093798317015171
24641	Gm44914	0.0010937812039628625
30667	Lalba	0.0010937805054709315
41440	Slc6a19os	0.001093776198104024
45342	Wdr18	0.0010937429033219814
23306	Gm43481	0.0010937233455479145
29631	Igkv4-68	0.0010936744511127472
46451	n-R5s98	0.001093673286959529
18959	Gm26858	0.0010936124017462134
3848	B230354K17Rik	0.0010936063481494784
43541	Tnk2	0.0010935728205367923
28713	Hcfc2	0.0010935398750007153
4082	Bcas1os1	0.0010934938909485936
18862	Gm26755	0.0010934787569567561
12032	Gm14004	0.0010934765450656414
3139	Ankrd13c	0.0010934729361906648
2731	Adcy7	0.0010934688616544008
14254	Gm17157	0.0010934316087514162
26075	Gm5540	0.001093350350856781
19495	Gm28153	0.0010932524455711246
42477	Swsap1	0.0010931743308901787
45553	Ybx2	0.0010930869029834867
26413	Gm6145	0.0010930865537375212
6357	Cxcr4	0.0010930774733424187
39719	Rnf10	0.0010930647840723395
19544	Gm28240	0.0010929866693913937
13084	Gm15346	0.0010929809650406241
15690	Gm22127	0.0010929792188107967
24836	Gm45117	0.001092951511964202
1153	4930448H16Rik	0.0010929348645731807
15959	Gm22537	0.0010928313713520765
14912	Gm19254	0.0010927139082923532
9803	Gm11369	0.0010927121620625257
21824	Gm38034	0.0010926987743005157
24267	Gm44529	0.0010926906252279878
1349	4930542C12Rik	0.0010926714166998863
25773	Gm4963	0.0010926569811999798
24647	Gm44920	0.0010926204267889261
41398	Slc47a1	0.0010926033137366176
35917	Pex11a	0.0010925531387329102
16354	Gm23121	0.0010924473172053695
6040	Cpeb3	0.0010923929512500763
10207	Gm11839	0.0010923300869762897
42156	Srsf1	0.0010922516230493784
12949	Gm15176	0.001092236489057541
14297	Gm17210	0.0010922047076746821
28049	Gm9894	0.0010921279899775982
41150	Slc16a8	0.00109204207547009
14824	Gm18971	0.0010920361382886767
37839	RP23-312A24.1	0.0010919967899098992
19284	Gm27502	0.0010919735068455338
11520	Gm13369	0.0010919533669948578
38246	RP23-453B15.4	0.0010919502237811685
11584	Gm13439	0.0010918487096205354
669	2210016L21Rik	0.0010918144835159183
4486	C430002N11Rik	0.0010917807230725884
35127	Olfr776	0.0010917517356574535
45713	Zdhhc5	0.0010917471954599023
24965	Gm45248	0.0010917010949924588
45197	Vmn2r77	0.0010916086612269282
30376	Klhdc1	0.0010916062165051699
4292	Brms1	0.0010915981838479638
24369	Gm44639	0.0010915305465459824
30619	Krtap4-2	0.0010914459126070142
39495	Rexo4	0.0010913037694990635
20566	Gm32742	0.0010913031874224544
27071	Gm7651	0.0010912871221080422
39044	RP24-81L3.1	0.0010912586003541946
10716	Gm12397	0.001091255689971149
27326	Gm8192	0.0010912532452493906
22942	Gm43115	0.0010911599965766072
34891	Olfr554	0.0010911485878750682
11076	Gm12838	0.0010911227436736226
19184	Gm27228	0.0010910364799201488
38021	RP23-374L19.1	0.0010909967822954059
40834	Serpinb6b	0.0010909674456343055
41696	Snora2b	0.0010909658158198
29202	Htt	0.0010909272823482752
27396	Gm8317	0.001090925419703126
45487	Xcl1	0.0010908375261351466
32	1110004F10Rik	0.0010908363619819283
20422	Gm30652	0.0010907144751399755
9396	Gm10371	0.0010906608076766133
10664	Gm12340	0.0010906547540798783
35516	Pacs1	0.001090634148567915
44933	Vmn1r29	0.0010906335664913058
6055	Cpne3	0.0010906130773946643
10427	Gm12075	0.0010904947994276881
12920	Gm15141	0.0010904554510489106
11432	Gm13255	0.0010904544033110142
29801	Ilkap	0.0010903039947152138
3596	Asphd1	0.00109030120074749
7486	Ecm1	0.0010902874637395144
18107	Gm25732	0.0010902575450018048
25080	Gm4536	0.0010902327485382557
42254	Stambpl1	0.001090225763618946
7279	Dsg4	0.001090207719244063
23836	Gm44042	0.0010901620844379067
12951	Gm15178	0.0010901426430791616
34781	Olfr452	0.0010901050409302115
6766	Ddit3	0.0010900431079789996
39643	Rida	0.0010900342604145408
18569	Gm26425	0.0010900229681283236
30658	Lacc1	0.0010899463668465614
33964	Olfr1002	0.0010899108601734042
6185	Csf2	0.0010896706953644753
27186	Gm7893	0.0010896598687395453
15488	Gm21673	0.0010896144667640328
24010	Gm44220	0.0010895836167037487
26358	Gm6051	0.001089476514607668
26214	Gm5784	0.0010894474107772112
6472	Cyp3a11	0.0010894055012613535
28998	Hnrnpm	0.001089379540644586
40290	Rrnad1	0.00108935812022537
37337	RP23-131H17.1	0.0010893455473706126
6459	Cyp2j6	0.0010893454309552908
4315	Btbd1	0.0010893212165683508
42874	Teddm1b	0.0010893158614635468
14168	Gm17041	0.0010892875725403428
37011	Psmb1	0.0010892658028751612
39957	Rpl23a-ps6	0.0010892184218391776
5799	Cmtm3	0.0010891148122027516
15912	Gm22477	0.001089040539227426
35741	Pcgf3	0.0010890319244936109
42363	Stx3	0.0010890270350500941
38412	RP23-96G7.2	0.0010889556724578142
37178	Pum3	0.0010889266850426793
20560	Gm3267	0.0010889018885791302
26608	Gm6550	0.0010888787219300866
11948	Gm13873	0.0010887949028983712
23401	Gm43587	0.0010887901298701763
25879	Gm5190	0.0010887774406000972
1531	4932430I15Rik	0.0010887306416407228
30579	Krt90	0.001088714343495667
9573	Gm10727	0.0010886772070080042
43978	Trim66	0.0010886234231293201
3279	Api5	0.0010886136442422867
23624	Gm43815	0.001088609336875379
41112	Slc10a6	0.0010885497322306037
40501	Scaf11	0.0010884887306019664
28099	Gm9988	0.0010884598596021533
12066	Gm14039	0.001088400837033987
23633	Gm43825	0.0010883996728807688
10849	Gm12565	0.0010883200448006392
37793	RP23-292G15.2	0.0010882864007726312
30728	Lce1d	0.0010882860515266657
1652	4933432K03Rik	0.0010882068891078234
45962	Zfp64	0.0010882009519264102
7361	Dynlt1b	0.0010881483322009444
23915	Gm44121	0.0010880844201892614
23499	Gm43688	0.0010880727786570787
12188	Gm14211	0.0010880464687943459
23823	Gm44027	0.0010880198096856475
18115	Gm25756	0.001088014803826809
4026	Bag1	0.001087940763682127
40147	Rps12-ps6	0.0010878702159970999
32691	Mrpl27	0.0010878234170377254
34310	Olfr1330	0.0010877622989937663
25374	Gm45656	0.0010877471650019288
3920	BB557941	0.0010877354070544243
13696	Gm1604a	0.0010876900050789118
25770	Gm4960	0.001087687211111188
22637	Gm42805	0.0010876841843128204
14274	Gm17183	0.0010876317974179983
9365	Gm10308	0.001087619923055172
17055	Gm24187	0.0010875026928260922
16573	Gm23454	0.0010874882573261857
23538	Gm43729	0.0010874161962419748
35718	Pcdhga3	0.001087412005290389
3587	Asl	0.0010873270221054554
40145	Rps12-ps4	0.0010873074643313885
10895	Gm12623	0.0010872608982026577
27562	Gm8706	0.0010872406419366598
18343	Gm26079	0.0010871253907680511
17520	Gm24867	0.0010871036211028695
38119	RP23-408N24.2	0.0010870439000427723
4012	BC107364	0.0010870388941839337
44518	Uox	0.0010870018741115928
25984	Gm5387	0.001086996286176145
12898	Gm15105	0.001086934469640255
44191	Ttc5	0.001086921663954854
31361	Map4k5	0.001086918287910521
43778	Trav16d-dv11	0.0010869117686524987
43576	Tollip	0.0010868962854146957
29876	Ints7	0.001086894073523581
24057	Gm44270	0.001086887321434915
2946	Akr1c21	0.0010868862736970186
20719	Gm35106	0.0010868576355278492
9279	Gm10155	0.0010868334211409092
4491	C430042M11Rik	0.0010868150275200605
18447	Gm26236	0.0010868118843063712
17648	Gm25049	0.0010868038516491652
3295	Apobec1	0.0010867842938750982
20797	Gm36378	0.0010867504170164466
29748	Il1f5	0.0010867312084883451
24159	Gm44402	0.001086719799786806
21422	Gm37590	0.0010866991942748427
30319	Kif27	0.001086699077859521
40108	Rprd1a	0.0010866925586014986
2528	Acadsb	0.0010866753291338682
5415	Ces1d	0.0010866266675293446
42642	Tas1r2	0.0010865613585337996
5548	Chp1	0.0010865541407838464
24409	Gm44679	0.0010865405201911926
11023	Gm12771	0.0010864889482036233
37037	Psmd13	0.00108646834269166
13412	Gm15720	0.0010863635689020157
35106	Olfr756-ps1	0.0010863598436117172
29334	Ift22	0.0010863298084586859
6743	Dctn3	0.0010863217758014798
31610	Mesdc1	0.0010863214265555143
28117	Gmppa	0.0010861679911613464
18469	Gm26274	0.0010861362097784877
29818	Inafm1	0.0010861058253794909
6782	Ddx19b	0.001086077420040965
13641	Gm15983	0.0010860380716621876
2672	Adam28	0.0010859984904527664
43137	Tlx2	0.0010859578615054488
8975	Gbp11	0.0010858693858608603
37478	RP23-184H3.5	0.0010858654277399182
44588	Usp24	0.0010858136229217052
22174	Gm3892	0.0010858108289539814
19208	Gm27265	0.0010857750894501805
19543	Gm2824	0.0010857445886358619
34859	Olfr524	0.0010857422603294253
25292	Gm45574	0.0010857009328901768
21166	Gm37283	0.0010856736917048693
2336	AI507597	0.0010856713633984327
2515	Acaa1a	0.001085646916180849
3477	Arl6	0.001085626077838242
17056	Gm24189	0.0010856010485440493
42852	Tdpx-ps1	0.0010855852160602808
44806	Vmn1r-ps73	0.0010854842839762568
41166	Slc19a2	0.0010854826541617513
26434	Gm6189	0.0010854540159925818
7578	Ehd4	0.0010853975545614958
8992	Gcc2	0.0010853102430701256
7905	Esr2	0.0010852351551875472
2741	Adgra2	0.0010852240957319736
38871	RP24-422N15.2	0.0010851534316316247
9018	Gdap2	0.001085137133486569
20510	Gm3189	0.0010850969702005386
9645	Gm11011	0.0010850075632333755
7611	Eif3a	0.0010849643731489778
32476	Mllt1	0.0010849374812096357
44333	Ubald2	0.001084891497157514
43616	Tpbgl	0.0010848443489521742
6594	D5Ertd579e	0.0010847412049770355
21822	Gm38032	0.0010847209487110376
19020	Gm26925	0.0010846626246348023
5534	Chmp2a	0.0010845947545021772
32429	Mir96	0.0010845692595466971
22645	Gm42813	0.001084561226889491
